1575414000102, 9.1552734375E-5
1575414000727, 0.0
1575414001352, 0.0
1575414001977, 0.0
1575414002602, 0.0
1575414003227, 3.0517578125E-5
1575414003852, 0.0
1575414004477, 0.0
1575414005102, 0.0
1575414005727, 6.103515625E-5
1575414006352, 1.52587890625E-4
1575414006977, 1.8310546875E-4
1575414007602, 2.13623046875E-4
1575414008227, 1.220703125E-4
1575414008852, 1.220703125E-4
1575414009477, 1.52587890625E-4
1575414010102, 9.1552734375E-5
1575414010727, 2.13623046875E-4
1575414011352, 3.35693359375E-4
1575414011977, 2.74658203125E-4
1575414012602, 4.2724609375E-4
1575414013227, 3.96728515625E-4
1575414013852, 4.57763671875E-4
1575414014477, 4.8828125E-4
1575414015102, 5.4931640625E-4
1575414015727, 4.57763671875E-4
1575414016352, 4.8828125E-4
1575414016977, 3.96728515625E-4
1575414017602, 4.2724609375E-4
1575414018227, 5.18798828125E-4
1575414018852, 4.8828125E-4
1575414019477, 6.103515625E-4
1575414020102, 5.4931640625E-4
1575414020727, 5.4931640625E-4
1575414021352, 4.57763671875E-4
1575414021977, 6.40869140625E-4
1575414022602, 6.103515625E-4
1575414023227, 7.01904296875E-4
1575414023852, 6.103515625E-4
1575414024477, 6.103515625E-4
1575414025102, 5.79833984375E-4
1575414025727, 5.18798828125E-4
1575414026352, 4.57763671875E-4
1575414026977, 4.2724609375E-4
1575414027602, 4.57763671875E-4
1575414028227, 4.2724609375E-4
1575414028852, 3.0517578125E-4
1575414029477, 3.0517578125E-4
1575414030102, 3.96728515625E-4
1575414030727, 3.35693359375E-4
1575414031352, 3.0517578125E-4
1575414031977, 2.44140625E-4
1575414032602, 2.44140625E-4
1575414033227, 2.74658203125E-4
1575414033852, 2.13623046875E-4
1575414034477, 1.52587890625E-4
1575414035102, 9.1552734375E-5
1575414035727, 0.0
1575414036352, 3.0517578125E-5
1575414036977, 0.0
1575414037602, 6.103515625E-5
1575414038227, 3.0517578125E-5
1575414038852, 3.0517578125E-5
1575414039477, 6.103515625E-5
1575414040102, 3.0517578125E-5
1575414040727, 2.13623046875E-4
1575414041352, 1.8310546875E-4
1575414041977, 1.52587890625E-4
